DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
02/05/2016,23:30,MANHATTAN,10014,40.7387523,-74.0038575,"(40.7387523, -74.0038575)",WEST 4 STREET                   ,HORATIO STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384428,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,23:29,BROOKLYN,11209,40.631931,-74.0364276,"(40.631931, -74.0364276)",77 STREET                       ,NARROWS AVENUE                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3384115,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,23:15,BROOKLYN,11206,40.7070105,-73.9465215,"(40.7070105, -73.9465215)",MONTROSE AVENUE                 ,LEONARD STREET                  ,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3384750,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,23:10,BRONX,10475,40.8838512,-73.8343459,"(40.8838512, -73.8343459)",BOSTON ROAD                     ,MAROLLA PLACE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384593,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,23:09,QUEENS,11101,40.7506462,-73.9456564,"(40.7506462, -73.9456564)",21 STREET                       ,43 AVENUE                       ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3384817,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,22:58,BROOKLYN,11232,40.6437064,-73.9974272,"(40.6437064, -73.9974272)",9 AVENUE                        ,43 STREET                       ,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,3384655,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
02/05/2016,22:50,,,,,,ROCKAWAY BOULEVARD              ,LINDEN BOULEVARD                ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3384804,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,22:45,STATEN ISLAND,10301,40.600571,-74.1133837,"(40.600571, -74.1133837)",TODT HILL ROAD                  ,MERRICK AVENUE                  ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3384403,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
02/05/2016,22:35,BRONX,10452,40.8301435,-73.9285718,"(40.8301435, -73.9285718)",ANDERSON AVENUE                 ,JEROME AVENUE                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3385044,PASSENGER VEHICLE,LIVERY VEHICLE,,,
02/05/2016,22:33,MANHATTAN,10005,40.7051837,-74.0073938,"(40.7051837, -74.0073938)",WATER STREET                    ,WALL STREET                     ,,0,0,0,0,0,0,0,0,Traffic Control Device Improper/Non-Working,Traffic Control Device Improper/Non-Working,,,,3384412,SPORT UTILITY / STATION WAGON,TAXI,,,
02/05/2016,22:30,QUEENS,11355,40.7530077,-73.8325996,"(40.7530077, -73.8325996)",POPLE AVENUE                    ,COLLEGE POINT BOULEVARD         ,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3384841,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,22:30,BROOKLYN,11218,40.6437465,-73.9700881,"(40.6437465, -73.9700881)",CONEY ISLAND AVENUE             ,BEVERLEY ROAD                   ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3384662,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,22:30,BROOKLYN,11211,40.7142161,-73.9477205,"(40.7142161, -73.9477205)",METROPOLITAN AVENUE             ,LEONARD STREET                  ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3384207,UNKNOWN,PASSENGER VEHICLE,,,
02/05/2016,22:25,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3384344,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/05/2016,22:25,QUEENS,11368,40.7533704,-73.8530095,"(40.7533704, -73.8530095)",114 STREET                      ,39 AVENUE                       ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3384889,PASSENGER VEHICLE,LIVERY VEHICLE,,,
02/05/2016,22:20,MANHATTAN,10016,40.741023,-73.978615,"(40.741023, -73.978615)",2 AVENUE                        ,EAST 28 STREET                  ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3384452,TAXI,,,,
02/05/2016,22:13,BRONX,10462,40.8411387,-73.8642615,"(40.8411387, -73.8642615)",,,F/O 1881 EAST TREMONT AVENUE            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384606,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/05/2016,22:09,STATEN ISLAND,10309,40.5209185,-74.2351117,"(40.5209185, -74.2351117)",RICHMOND VALLEY ROAD            ,PAGE AVENUE                     ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3385994,VAN,,,,
02/05/2016,22:00,QUEENS,11367,40.7199104,-73.8090389,"(40.7199104, -73.8090389)",PARSONS BOULEVARD               ,UNION TURNPIKE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384815,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,22:00,QUEENS,11103,40.7654813,-73.9136994,"(40.7654813, -73.9136994)",STEINWAY STREET                 ,28 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3385372,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/05/2016,22:00,BROOKLYN,11223,40.5960695,-73.9841275,"(40.5960695, -73.9841275)",86 STREET                       ,WEST 13 STREET                  ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3387335,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,21:55,QUEENS,11004,40.7503061,-73.7126333,"(40.7503061, -73.7126333)",263 STREET                      ,75 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384281,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,21:52,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET                 ,ALEXANDER AVENUE                ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Prescription Medication,,,,3384525,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,21:50,BROOKLYN,11234,40.6149737,-73.9284311,"(40.6149737, -73.9284311)",FLATBUSH AVENUE                 ,EAST 48 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385095,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,21:45,MANHATTAN,10035,40.797932,-73.9339915,"(40.797932, -73.9339915)",1 AVENUE                        ,EAST 119 STREET                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3383968,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
02/05/2016,21:40,MANHATTAN,10036,40.7616074,-73.9903149,"(40.7616074, -73.9903149)",WEST 47 STREET                  ,9 AVENUE                        ,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,3384477,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,21:40,BROOKLYN,11230,40.6241708,-73.9704715,"(40.6241708, -73.9704715)",OCEAN PARKWAY                   ,AVENUE J                        ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3384661,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,21:40,BRONX,10457,40.8466586,-73.8961762,"(40.8466586, -73.8961762)",EAST TREMONT AVENUE             ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384596,SPORT UTILITY / STATION WAGON,AMBULANCE,,,
02/05/2016,21:35,MANHATTAN,10023,40.768891,-73.9820935,"(40.768891, -73.9820935)",WEST 60 STREET                  ,BROADWAY                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384500,TAXI,TAXI,,,
02/05/2016,21:30,QUEENS,11435,40.6869122,-73.7943714,"(40.6869122, -73.7943714)",SUTPHIN BOULEVARD               ,113 AVENUE                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384361,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,21:30,QUEENS,11413,40.6505844,-73.75744,"(40.6505844, -73.75744)",,,P/L 232-01 ROCKAWAY BLVD                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385246,PASSENGER VEHICLE,OTHER,,,
02/05/2016,21:30,MANHATTAN,10009,40.7274668,-73.9794708,"(40.7274668, -73.9794708)",EAST 11 STREET                  ,AVENUE B                        ,,0,0,0,0,0,0,0,0,Lost Consciousness,Driver Inattention/Distraction,,,,3384443,TAXI,PASSENGER VEHICLE,,,
02/05/2016,21:24,,,,,,ADELPHI STREET                  ,PARK AVENUE                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384749,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
02/05/2016,21:20,,,40.7324547,-73.7654563,"(40.7324547, -73.7654563)",,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3385346,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,21:20,,,,,,,,E/B 96 ST TRANSVERSE RD                 ,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3384502,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,,,
02/05/2016,21:20,MANHATTAN,10031,40.8272062,-73.9424538,"(40.8272062, -73.9424538)",WEST 150 STREET                 ,SAINT NICHOLAS PLACE            ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384514,PASSENGER VEHICLE,,,,
02/05/2016,21:10,MANHATTAN,10011,40.7341384,-73.9991845,"(40.7341384, -73.9991845)",WEST 9 STREET                   ,AVENUE OF THE AMERICAS          ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Fatigued/Drowsy,,,,3384425,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,21:03,MANHATTAN,10011,40.7416425,-73.9974342,"(40.7416425, -73.9974342)",WEST 14 STREET                  ,7 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384451,BUS,TAXI,,,
02/05/2016,21:00,BROOKLYN,11213,40.6689504,-73.9338885,"(40.6689504, -73.9338885)",EASTERN PARKWAY                 ,SCHENECTADY AVENUE              ,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Unspecified,,,,3384731,LIVERY VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,21:00,,,,,,SARATOGA AVENUE                 ,BOYLAND STREET                  ,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3384699,PASSENGER VEHICLE,,,,
02/05/2016,21:00,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3384555,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/05/2016,21:00,QUEENS,11429,40.7091324,-73.7468173,"(40.7091324, -73.7468173)",211 STREET                      ,HOLLIS AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384794,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,21:00,QUEENS,11385,40.7130638,-73.9089048,"(40.7130638, -73.9089048)",ANDREWS AVENUE                  ,METROPOLITAN AVENUE             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385234,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,21:00,MANHATTAN,10020,40.7592705,-73.9808868,"(40.7592705, -73.9808868)",6 AVENUE                        ,WEST 49 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384478,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,21:00,BROOKLYN,11214,40.6080022,-74.0017179,"(40.6080022, -74.0017179)",NEW UTRECHT AVENUE              ,18 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385092,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,21:00,BROOKLYN,11213,40.6653769,-73.9342236,"(40.6653769, -73.9342236)",SCHENECTADY AVENUE              ,CROWN STREET                    ,,0,0,0,0,0,0,0,0,Outside Car Distraction,Other Vehicular,,,,3384687,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,21:00,BROOKLYN,11203,40.6492184,-73.9445786,"(40.6492184, -73.9445786)",EAST 35 STREET                  ,SNYDER AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3385118,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,20:50,BROOKLYN,11207,40.6731495,-73.8961904,"(40.6731495, -73.8961904)",PENNSYLVANIA AVENUE             ,GLENMORE AVENUE                 ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3384707,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,14:20,,,,,,,,OPP 2563 WHITE PLAINS ROAD              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384605,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,14:20,MANHATTAN,10013,40.7190477,-73.9964791,"(40.7190477, -73.9964791)",MOTT STREET                     ,GRAND STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3383874,PASSENGER VEHICLE,,,,
02/05/2016,14:19,BRONX,10451,40.8148803,-73.9288555,"(40.8148803, -73.9288555)",GRAND CONCOURSE                 ,EAST 140 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383991,PASSENGER VEHICLE,TAXI,,,
02/05/2016,14:18,MANHATTAN,10013,40.7195802,-73.9980556,"(40.7195802, -73.9980556)",BAXTER STREET                   ,GRAND STREET                    ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3383875,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,14:18,BRONX,10460,40.8407381,-73.8872442,"(40.8407381, -73.8872442)",WATERLOO PLACE                  ,EAST 176 STREET                 ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3384048,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,14:17,BROOKLYN,11229,40.6103007,-73.9595215,"(40.6103007, -73.9595215)",EAST 14 STREET                  ,AVENUE P                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384679,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
02/05/2016,14:14,MANHATTAN,10002,40.7167087,-73.9891563,"(40.7167087, -73.9891563)",GRAND STREET                    ,ESSEX STREET                    ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3383885,PASSENGER VEHICLE,BICYCLE,,,
02/05/2016,14:11,BROOKLYN,11206,40.6984155,-73.9337943,"(40.6984155, -73.9337943)",STANWIX STREET                  ,JEFFERSON STREET                ,,0,0,0,0,0,0,0,0,Oversized Vehicle,Oversized Vehicle,,,,3384740,OTHER,OTHER,,,
02/05/2016,14:10,,,,,,,,P/L OF 345 NEW DORP LANE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384398,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,14:10,,,,,,HYLAN BOULEVARD                 ,ANDERSON STREET                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,,,,3384383,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,14:10,STATEN ISLAND,10304,40.6322387,-74.0871407,"(40.6322387, -74.0871407)",VICTORY BOULEVARD               ,AUSTIN PLACE                    ,,0,0,0,0,0,0,0,0,Pavement Slippery,Fatigued/Drowsy,,,,3384382,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,14:10,QUEENS,11427,40.7205366,-73.7568102,"(40.7205366, -73.7568102)",208 STREET                      ,89 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384270,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,14:10,BROOKLYN,11212,40.6696841,-73.9107412,"(40.6696841, -73.9107412)",PITKIN AVENUE                   ,ROCKAWAY AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384694,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,14:09,BROOKLYN,11211,40.7087191,-73.9641832,"(40.7087191, -73.9641832)",BEDFORD AVENUE                  ,SOUTH 9 STREET                  ,,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,,,,3384202,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,14:09,QUEENS,11372,40.7529611,-73.8735294,"(40.7529611, -73.8735294)",94 STREET                       ,35 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384877,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/05/2016,14:06,BRONX,10460,40.838846,-73.8781619,"(40.838846, -73.8781619)",DEVOE AVENUE                    ,EAST 177 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384047,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,14:00,BROOKLYN,11205,40.6906946,-73.9572731,"(40.6906946, -73.9572731)",DEKALB AVENUE                   ,FRANKLIN AVENUE                 ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3384176,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,14:00,BRONX,10457,40.8473266,-73.9037402,"(40.8473266, -73.9037402)",EAST 176 STREET                 ,ANTHONY AVENUE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3384035,PASSENGER VEHICLE,,,,
02/05/2016,14:00,,,,,,,,IFO 3462 EAST TREMONT AVENUE            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384028,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,14:00,BROOKLYN,11226,40.644617,-73.9621601,"(40.644617, -73.9621601)",EAST 18 STREET                  ,BEVERLEY ROAD                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384678,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/05/2016,14:00,BROOKLYN,11208,40.6641778,-73.8653064,"(40.6641778, -73.8653064)",WORTMAN AVENUE                  ,AUTUMN AVENUE                   ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3384155,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,13:50,QUEENS,11360,40.7764888,-73.7773236,"(40.7764888, -73.7773236)",28 AVENUE                       ,212 STREET                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384849,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,13:50,BROOKLYN,11220,40.6427979,-74.0019602,"(40.6427979, -74.0019602)",47 STREET                       ,8 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384660,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
02/05/2016,13:50,BROOKLYN,11203,40.6444315,-73.9295994,"(40.6444315, -73.9295994)",UTICA AVENUE                    ,CLARENDON ROAD                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385117,BUS,PASSENGER VEHICLE,,,
02/05/2016,13:45,BROOKLYN,11229,40.6034709,-73.9572821,"(40.6034709, -73.9572821)",AVENUE S                        ,EAST 15 STREET                  ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3384640,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
02/05/2016,13:40,,,,,,VERNON BOULEVARD                ,BORDEN AVENUE                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3384818,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,13:40,MANHATTAN,10036,40.7572323,-73.9897922,"(40.7572323, -73.9897922)",WEST 42 STREET                  ,8 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384459,TAXI,TAXI,,,
02/05/2016,13:40,BROOKLYN,11234,40.6320672,-73.9186024,"(40.6320672, -73.9186024)",FLATLANDS AVENUE                ,RALPH AVENUE                    ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3384122,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,13:35,MANHATTAN,10019,40.7623963,-73.9786009,"(40.7623963, -73.9786009)",6 AVENUE                        ,WEST 54 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383924,TAXI,BUS,,,
02/05/2016,13:34,MANHATTAN,10002,40.7162039,-73.9919052,"(40.7162039, -73.9919052)",HESTER STREET                   ,ALLEN STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384416,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,13:30,BROOKLYN,11223,40.5979864,-73.9641058,"(40.5979864, -73.9641058)",EAST 7 STREET                   ,AVENUE U                        ,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3384643,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/05/2016,13:30,QUEENS,11377,40.7505412,-73.896539,"(40.7505412, -73.896539)",69 STREET                       ,35 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384880,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,13:30,MANHATTAN,10031,40.8264277,-73.9504508,"(40.8264277, -73.9504508)",WEST 145 STREET                 ,BROADWAY                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383974,PASSENGER VEHICLE,TAXI,,,
02/05/2016,13:30,MANHATTAN,10007,40.7149276,-74.0079396,"(40.7149276, -74.0079396)",CHURCH STREET                   ,CHAMBERS STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383864,VAN,PASSENGER VEHICLE,,,
02/05/2016,13:25,QUEENS,11435,40.7023404,-73.8119312,"(40.7023404, -73.8119312)",143 STREET                      ,JAMAICA AVENUE                  ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3384240,OTHER,PASSENGER VEHICLE,,,
02/05/2016,13:25,QUEENS,11355,40.7522407,-73.8208496,"(40.7522407, -73.8208496)",KISSENA BOULEVARD               ,45 AVENUE                       ,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3384833,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,13:25,BRONX,10470,40.905223,-73.8475113,"(40.905223, -73.8475113)",BARNES AVENUE                   ,EAST 242 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384038,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
02/05/2016,13:23,BRONX,10467,40.872452,-73.8780642,"(40.872452, -73.8780642)",EAST 204 STREET                 ,HULL AVENUE                     ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3384623,PASSENGER VEHICLE,,,,
02/05/2016,13:21,MANHATTAN,10029,40.7839338,-73.9442245,"(40.7839338, -73.9442245)",EAST 97 STREET                  ,1 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3383950,VAN,PASSENGER VEHICLE,,,
02/05/2016,13:20,BRONX,10468,40.8716697,-73.8977968,"(40.8716697, -73.8977968)",WEST 197 STREET                 ,RESERVOIR AVENUE                ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3384619,MOTORCYCLE,PASSENGER VEHICLE,,,
02/05/2016,13:20,,,40.584613,-73.9271019,"(40.584613, -73.9271019)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385676,BUS,SPORT UTILITY / STATION WAGON,,,
02/05/2016,13:20,MANHATTAN,10013,40.7256734,-74.0057798,"(40.7256734, -74.0057798)",SPRING STREET                   ,VARICK STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384409,LIVERY VEHICLE,UNKNOWN,,,
02/05/2016,13:16,MANHATTAN,10014,40.7342946,-74.0071625,"(40.7342946, -74.0071625)",CHARLES STREET                  ,GREENWICH STREET                ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3383878,SMALL COM VEH(4 TIRES) ,,,,
02/05/2016,13:15,BROOKLYN,11211,40.7125234,-73.9383217,"(40.7125234, -73.9383217)",GRAND STREET                    ,WATERBURY STREET                ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384201,VAN,UNKNOWN,,,
02/05/2016,13:12,,,40.5821976,-74.1102888,"(40.5821976, -74.1102888)",,,P/L OF 2052 RICHMOND RD                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,3384397,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,13:08,,,40.5593096,-74.20107,"(40.5593096, -74.20107)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,,,,,3384927,PASSENGER VEHICLE,,,,
02/05/2016,13:05,,,,,,OCEAN PARKWAY                   ,CHURCH AVENUE                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3385106,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/05/2016,13:04,MANHATTAN,10022,40.7590602,-73.9726136,"(40.7590602, -73.9726136)",PARK AVENUE                     ,EAST 53 STREET                  ,,0,0,0,0,0,0,0,0,Prescription Medication,Driver Inattention/Distraction,,,,3384476,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/05/2016,13:00,QUEENS,11413,40.666396,-73.7517593,"(40.666396, -73.7517593)",NORTH CONDUIT AVENUE            ,225 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384271,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,13:00,BROOKLYN,11237,40.707848,-73.927224,"(40.707848, -73.927224)",VARICK AVENUE                   ,INGRAHAM STREET                 ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3384204,OTHER,PASSENGER VEHICLE,,,
02/05/2016,12:50,BROOKLYN,11230,40.6175896,-73.9638107,"(40.6175896, -73.9638107)",CONEY ISLAND AVENUE             ,AVENUE M                        ,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3384659,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
